Order_ID,Customer_ID,Customer_Name,Age,Gender,City,State,Product_Category,Product_Name,Payment_Mode,Order_Date,Quantity,Unit_Price,Discount_Percent,Final_Amount,Delivery_Time_Days,Customer_Rating,Repeat_Customer
ORD01388,CUST161,Aditi,18,Male,Bangalore,Karnataka,Beauty,Lipstick,UPI,2025-05-10,3,2363.12,15,6025.96,4,4.4,Yes
ORD01389,CUST846,Aditya,27,Female,Bangalore,Karnataka,Fashion,Kurti,UPI,2025-04-14,1,3188.2,25,2391.15,5,3.6,Yes
ORD01390,CUST679,Kavya,48,Male,Bangalore,Karnataka,Beauty,Body Lotion,UPI,2025-03-26,4,2752.51,25,8257.53,5,3.9,No
ORD01391,CUST767,Ira,19,Female,Hyderabad,Telangana,Home Decor,Wall Clock,Credit Card,2025-12-23,1,4028.87,30,2820.21,3,4.2,No
ORD01392,CUST815,Kabir,30,Male,Bangalore,Karnataka,Grocery,Organic Honey,Net Banking,2025-02-16,2,4714.38,25,7071.57,6,4.0,No
ORD01393,CUST752,Ananya,29,Male,Surat,Gujarat,Grocery,Organic Honey,UPI,2025-03-16,1,4777.3,25,3582.98,7,3.7,Yes
ORD01394,CUST487,Ishaan,36,Female,Delhi,Delhi,Electronics,Bluetooth Speaker,Credit Card,2025-09-03,3,4241.39,30,8906.92,4,4.2,Yes
ORD01395,CUST657,Meera,49,Female,Ahmedabad,Gujarat,Electronics,Smart Watch,Credit Card,2025-10-21,4,4846.21,15,16477.11,5,3.8,No
ORD01396,CUST134,Ishaan,39,Male,Hyderabad,Telangana,Grocery,Dry Fruits Pack,UPI,2025-07-28,4,4116.84,15,13997.26,4,4.1,Yes
ORD01397,CUST378,Meera,29,Female,Surat,Gujarat,Grocery,Organic Honey,Debit Card,2025-02-10,4,1155.06,20,3696.19,7,3.4,Yes
ORD01398,CUST577,Aarav,29,Female,Surat,Gujarat,Fashion,Handbag,Credit Card,2025-02-26,2,1740.26,0,3480.52,7,3.3,Yes
ORD01399,CUST728,Kabir,51,Female,Delhi,Delhi,Home Decor,Photo Frame,Net Banking,2025-07-21,2,2246.52,5,4268.39,2,5.0,No
ORD01400,CUST399,Krishna,37,Female,Jaipur,Rajasthan,Home Decor,Photo Frame,UPI,2025-06-06,2,1631.98,10,2937.56,8,3.0,Yes
ORD01401,CUST561,Kabir,32,Female,Bangalore,Karnataka,Beauty,Lipstick,Debit Card,2025-05-16,2,4201.16,30,5881.62,4,4.0,Yes
ORD01402,CUST840,Aditi,31,Female,Delhi,Delhi,Fashion,Sneakers,UPI,2025-05-08,1,3046.94,20,2437.55,5,3.7,Yes
ORD01403,CUST879,Vivaan,48,Female,Mumbai,Maharashtra,Electronics,Wireless Earbuds,Credit Card,2025-09-23,2,492.78,5,936.28,2,5.0,No
ORD01404,CUST896,Arjun,20,Male,Pune,Maharashtra,Grocery,Basmati Rice,UPI,2025-01-22,3,1815.05,30,3811.6,6,3.4,No
ORD01405,CUST328,Vivaan,19,Male,Jaipur,Rajasthan,Beauty,Body Lotion,Credit Card,2025-02-24,3,2030.21,0,6090.63,3,4.6,Yes
ORD01406,CUST709,Ira,30,Female,Mumbai,Maharashtra,Fashion,Handbag,Net Banking,2025-06-22,3,4319.66,30,9071.29,4,4.2,No
ORD01407,CUST367,Diya,53,Female,Ahmedabad,Gujarat,Beauty,Body Lotion,COD,2025-05-13,1,4627.95,20,3702.36,3,4.8,No
ORD01408,CUST309,Kabir,29,Male,Bangalore,Karnataka,Home Decor,Wall Clock,Debit Card,2025-03-22,1,546.9,20,437.52,6,3.6,Yes
ORD01409,CUST771,Vihaan,19,Female,Ahmedabad,Gujarat,Fashion,Sneakers,COD,2025-12-06,3,2395.09,5,6826.01,4,4.1,No
ORD01410,CUST824,Arjun,54,Female,Bangalore,Karnataka,Beauty,Body Lotion,Debit Card,2025-10-26,1,355.81,30,249.07,7,3.3,Yes
ORD01411,CUST138,Kabir,31,Female,Delhi,Delhi,Electronics,Wireless Earbuds,UPI,2025-03-21,4,4467.49,0,17869.96,5,3.8,Yes
ORD01412,CUST446,Sai,46,Female,Surat,Gujarat,Electronics,Smart Watch,COD,2025-04-12,2,4111.32,20,6578.11,4,4.1,Yes
ORD01413,CUST687,Vihaan,31,Male,Delhi,Delhi,Beauty,Lipstick,UPI,2025-04-28,2,243.73,0,487.46,3,4.3,Yes
ORD01414,CUST786,Meera,47,Female,Pune,Maharashtra,Fashion,T-Shirt,UPI,2025-08-13,4,2447.54,0,9790.16,7,3.6,No
ORD01415,CUST757,Diya,31,Male,Delhi,Delhi,Home Decor,Cushion Cover,UPI,2025-03-30,3,1394.79,25,3138.28,2,4.4,Yes
ORD01416,CUST911,Arjun,20,Male,Jaipur,Rajasthan,Home Decor,Wall Clock,Net Banking,2025-06-01,2,338.41,10,609.14,7,3.8,No
ORD01417,CUST235,Kabir,21,Female,Mumbai,Maharashtra,Beauty,Face Serum,UPI,2025-08-13,1,2379.25,5,2260.29,3,4.6,No
ORD01418,CUST607,Ananya,34,Female,Jaipur,Rajasthan,Beauty,Body Lotion,UPI,2025-11-15,1,4191.15,15,3562.48,7,3.6,Yes
ORD01419,CUST551,Arjun,48,Male,Jaipur,Rajasthan,Electronics,Wireless Earbuds,Credit Card,2025-09-16,3,3270.13,5,9319.87,6,4.0,Yes
ORD01420,CUST494,Ira,52,Female,Delhi,Delhi,Fashion,T-Shirt,Credit Card,2025-09-17,1,4051.79,20,3241.43,8,3.4,Yes
ORD01421,CUST202,Arjun,23,Male,Pune,Maharashtra,Home Decor,Wall Clock,UPI,2025-03-03,2,2365.57,30,3311.8,2,4.9,No
ORD01422,CUST175,Saanvi,21,Female,Ahmedabad,Gujarat,Fashion,T-Shirt,Credit Card,2025-12-22,4,4074.24,25,12222.72,6,3.3,Yes
ORD01423,CUST463,Sai,38,Male,Pune,Maharashtra,Beauty,Lipstick,Debit Card,2025-02-22,3,696.13,20,1670.71,6,3.5,Yes
ORD01424,CUST286,Sai,19,Female,Delhi,Delhi,Fashion,Handbag,Credit Card,2025-03-18,4,3791.5,5,14407.7,3,4.5,Yes
ORD01425,CUST761,Ira,30,Male,Mumbai,Maharashtra,Home Decor,Wall Clock,UPI,2025-12-21,4,3458.81,25,10376.43,8,3.0,Yes
ORD01426,CUST960,Kavya,49,Female,Pune,Maharashtra,Grocery,Tea Box,UPI,2025-05-19,3,2324.53,30,4881.51,2,4.5,No
ORD01427,CUST457,Aditya,38,Male,Ahmedabad,Gujarat,Fashion,Kurti,Debit Card,2025-09-12,3,3145.48,15,8020.97,8,3.2,No
ORD01428,CUST338,Ishaan,29,Female,Delhi,Delhi,Home Decor,Photo Frame,Debit Card,2025-08-31,2,966.8,20,1546.88,7,3.3,No
ORD01429,CUST185,Arjun,26,Male,Delhi,Delhi,Fashion,T-Shirt,Credit Card,2025-10-21,2,283.18,0,566.36,5,3.8,Yes
ORD01430,CUST143,Arjun,55,Female,Delhi,Delhi,Beauty,Shampoo,Credit Card,2025-12-07,1,541.41,30,378.99,8,3.1,No
ORD01431,CUST276,Kabir,29,Male,Pune,Maharashtra,Home Decor,Wall Clock,Debit Card,2025-07-13,4,3407.2,30,9540.16,3,4.6,Yes
ORD01432,CUST770,Riya,20,Male,Surat,Gujarat,Grocery,Dry Fruits Pack,Credit Card,2025-10-21,3,665.06,5,1895.42,7,3.1,Yes
ORD01433,CUST178,Diya,36,Male,Delhi,Delhi,Electronics,Bluetooth Speaker,Credit Card,2025-10-03,2,4281.42,0,8562.84,8,2.9,Yes
ORD01434,CUST696,Vihaan,51,Female,Bangalore,Karnataka,Beauty,Body Lotion,Credit Card,2025-10-12,4,4957.88,10,17848.37,2,4.4,Yes
ORD01435,CUST497,Sai,54,Female,Bangalore,Karnataka,Grocery,Tea Box,Debit Card,2025-11-23,2,4217.42,25,6326.13,2,4.3,No
ORD01436,CUST418,Vihaan,45,Male,Pune,Maharashtra,Grocery,Tea Box,COD,2025-06-01,4,3260.47,10,11737.69,8,3.1,Yes
ORD01437,CUST117,Kabir,22,Male,Mumbai,Maharashtra,Beauty,Lipstick,Credit Card,2025-03-25,4,4080.58,5,15506.2,2,4.5,No
ORD01438,CUST986,Vihaan,23,Female,Pune,Maharashtra,Electronics,Power Bank,Net Banking,2025-08-17,4,4699.77,20,15039.26,8,3.5,Yes
ORD01439,CUST853,Riya,19,Male,Bangalore,Karnataka,Beauty,Shampoo,COD,2025-08-10,1,3327.1,20,2661.68,7,3.2,No
ORD01440,CUST652,Ananya,30,Female,Bangalore,Karnataka,Electronics,Smart Watch,COD,2025-02-19,1,498.46,10,448.61,3,4.6,Yes
ORD01441,CUST101,Diya,53,Male,Surat,Gujarat,Electronics,Power Bank,Debit Card,2025-11-12,2,1495.73,20,2393.17,3,4.5,Yes
ORD01442,CUST874,Meera,33,Male,Ahmedabad,Gujarat,Electronics,Wireless Earbuds,COD,2025-10-12,4,2762.11,15,9391.17,3,4.7,Yes
ORD01443,CUST750,Vihaan,52,Female,Bangalore,Karnataka,Fashion,Sneakers,COD,2025-07-23,4,2155.04,25,6465.12,2,4.7,No
ORD01444,CUST294,Arjun,50,Male,Mumbai,Maharashtra,Fashion,Handbag,COD,2025-04-26,3,4831.63,0,14494.89,2,5.0,Yes
ORD01445,CUST976,Aditya,51,Female,Mumbai,Maharashtra,Beauty,Lipstick,Credit Card,2025-12-29,3,4508.02,15,11495.45,7,3.5,Yes
ORD01446,CUST840,Diya,55,Male,Bangalore,Karnataka,Home Decor,Photo Frame,UPI,2025-11-22,4,654.87,0,2619.48,5,4.2,Yes
ORD01447,CUST615,Vihaan,40,Female,Jaipur,Rajasthan,Fashion,Kurti,Net Banking,2025-10-01,2,2441.03,15,4149.75,5,3.6,Yes
ORD01448,CUST254,Ira,42,Female,Jaipur,Rajasthan,Grocery,Basmati Rice,Debit Card,2025-10-01,2,3724.24,0,7448.48,7,3.7,No
ORD01449,CUST619,Sai,39,Female,Delhi,Delhi,Beauty,Shampoo,COD,2025-11-05,1,863.16,15,733.69,3,4.3,No
ORD01450,CUST555,Ishaan,48,Male,Bangalore,Karnataka,Electronics,Wireless Earbuds,Net Banking,2025-07-30,3,4454.65,20,10691.16,8,3.3,No
ORD01451,CUST709,Saanvi,37,Female,Jaipur,Rajasthan,Electronics,Wireless Earbuds,Credit Card,2025-10-14,4,2524.27,20,8077.66,2,4.7,No
ORD01452,CUST616,Kabir,25,Female,Jaipur,Rajasthan,Home Decor,Cushion Cover,Debit Card,2025-05-05,1,4776.32,5,4537.5,8,3.3,No
ORD01453,CUST209,Ira,36,Male,Hyderabad,Telangana,Beauty,Shampoo,Credit Card,2025-05-29,2,2112.61,20,3380.18,6,3.9,No
ORD01454,CUST132,Sai,43,Male,Ahmedabad,Gujarat,Beauty,Lipstick,Debit Card,2025-01-21,4,4403.02,10,15850.87,3,4.1,No
ORD01455,CUST358,Diya,51,Male,Bangalore,Karnataka,Grocery,Dry Fruits Pack,COD,2025-01-01,1,4230.36,5,4018.84,4,4.2,Yes
ORD01456,CUST709,Aditi,34,Male,Ahmedabad,Gujarat,Grocery,Basmati Rice,Net Banking,2025-06-27,3,3399.43,20,8158.63,6,3.5,No
ORD01457,CUST147,Diya,42,Female,Pune,Maharashtra,Electronics,Smart Watch,UPI,2025-10-31,4,3982.85,0,15931.4,2,4.3,No
ORD01458,CUST296,Saanvi,52,Female,Pune,Maharashtra,Electronics,Power Bank,Debit Card,2025-08-18,4,1604.36,20,5133.95,4,4.4,Yes
ORD01459,CUST215,Reyansh,45,Female,Hyderabad,Telangana,Electronics,Bluetooth Speaker,UPI,2025-01-25,4,976.58,25,2929.74,8,2.8,Yes
ORD01460,CUST380,Ananya,45,Female,Jaipur,Rajasthan,Grocery,Tea Box,Credit Card,2025-03-26,3,830.33,20,1992.79,2,4.6,No
ORD01461,CUST993,Aditi,26,Female,Ahmedabad,Gujarat,Home Decor,Wall Clock,Debit Card,2025-04-02,2,759.78,10,1367.6,6,3.8,Yes
ORD01462,CUST550,Aarav,34,Female,Delhi,Delhi,Electronics,Bluetooth Speaker,Credit Card,2025-09-03,3,1331.38,25,2995.61,7,3.6,No
ORD01463,CUST274,Vihaan,32,Male,Jaipur,Rajasthan,Beauty,Shampoo,Credit Card,2025-01-04,3,1986.35,5,5661.1,6,3.6,No
ORD01464,CUST948,Vivaan,18,Male,Mumbai,Maharashtra,Fashion,T-Shirt,Debit Card,2025-03-07,3,3696.54,5,10535.14,2,4.4,Yes
ORD01465,CUST574,Aditi,28,Female,Mumbai,Maharashtra,Electronics,Wireless Earbuds,Credit Card,2025-10-02,2,4630.05,25,6945.08,3,4.6,Yes
ORD01466,CUST412,Sai,40,Male,Surat,Gujarat,Beauty,Shampoo,Credit Card,2025-02-21,3,2858.89,5,8147.84,3,4.5,No
ORD01467,CUST444,Vivaan,51,Male,Mumbai,Maharashtra,Beauty,Shampoo,Credit Card,2025-06-07,4,1966.57,0,7866.28,5,3.6,Yes
ORD01468,CUST319,Diya,27,Female,Jaipur,Rajasthan,Home Decor,Photo Frame,Debit Card,2025-09-28,3,1491.38,5,4250.43,8,3.1,No
ORD01469,CUST570,Reyansh,34,Female,Mumbai,Maharashtra,Home Decor,LED Lamp,Net Banking,2025-04-15,3,2985.79,25,6718.03,8,3.6,Yes
ORD01470,CUST185,Aditya,30,Male,Surat,Gujarat,Fashion,Handbag,Net Banking,2025-11-04,1,1265.78,0,1265.78,6,3.5,Yes
ORD01471,CUST278,Aditi,52,Female,Bangalore,Karnataka,Electronics,Wireless Earbuds,COD,2025-01-05,2,4097.01,20,6555.22,2,4.6,No
ORD01472,CUST518,Ananya,31,Female,Bangalore,Karnataka,Fashion,T-Shirt,COD,2025-09-05,1,1703.61,0,1703.61,5,4.1,Yes
ORD01473,CUST990,Ira,49,Male,Mumbai,Maharashtra,Beauty,Face Serum,Debit Card,2025-08-15,3,2238.31,15,5707.69,3,4.3,No
ORD01474,CUST239,Ishaan,42,Female,Delhi,Delhi,Beauty,Body Lotion,Credit Card,2025-06-24,1,4936.3,5,4689.48,3,4.7,Yes
ORD01475,CUST691,Aarav,52,Male,Ahmedabad,Gujarat,Electronics,Bluetooth Speaker,Credit Card,2025-03-25,1,2753.88,20,2203.1,4,4.2,Yes
ORD01476,CUST383,Kavya,51,Female,Mumbai,Maharashtra,Beauty,Body Lotion,Net Banking,2025-12-10,3,4541.09,5,12942.11,7,3.3,No
ORD01477,CUST684,Diya,51,Male,Surat,Gujarat,Home Decor,Wall Clock,Net Banking,2025-02-26,3,4153.65,15,10591.81,4,4.3,Yes
ORD01478,CUST776,Aditya,26,Female,Delhi,Delhi,Fashion,Kurti,Net Banking,2025-10-04,4,3775.92,15,12838.13,7,3.5,Yes
ORD01479,CUST368,Ananya,24,Female,Hyderabad,Telangana,Electronics,Wireless Earbuds,COD,2025-08-06,1,4644.91,30,3251.44,6,3.7,No
ORD01480,CUST314,Kavya,50,Female,Delhi,Delhi,Beauty,Body Lotion,Debit Card,2025-10-02,1,597.4,25,448.05,3,4.6,Yes
ORD01481,CUST444,Aarav,19,Male,Mumbai,Maharashtra,Beauty,Lipstick,UPI,2025-08-16,4,4203.6,0,16814.4,4,4.6,No
ORD01482,CUST326,Diya,23,Female,Ahmedabad,Gujarat,Grocery,Tea Box,Net Banking,2025-10-03,2,2888.32,15,4910.14,5,4.0,Yes
ORD01483,CUST224,Vihaan,54,Male,Hyderabad,Telangana,Electronics,Power Bank,Net Banking,2025-02-10,2,806.38,15,1370.85,2,4.9,Yes
ORD01484,CUST224,Krishna,45,Male,Pune,Maharashtra,Beauty,Lipstick,Net Banking,2025-01-31,4,1674.39,25,5023.17,8,3.1,No
ORD01485,CUST831,Saanvi,31,Female,Mumbai,Maharashtra,Beauty,Face Serum,UPI,2025-06-25,1,1559.35,0,1559.35,3,4.3,No
ORD01486,CUST621,Ira,54,Male,Pune,Maharashtra,Home Decor,Photo Frame,COD,2025-06-30,2,4591.06,0,9182.12,3,4.6,Yes
ORD01487,CUST192,Diya,36,Female,Ahmedabad,Gujarat,Electronics,Power Bank,COD,2025-02-14,3,4881.05,30,10250.2,8,3.6,No
ORD01488,CUST218,Vihaan,42,Female,Bangalore,Karnataka,Home Decor,Wall Clock,COD,2025-07-21,4,2925.88,10,10533.17,4,4.4,Yes
ORD01489,CUST657,Meera,42,Female,Delhi,Delhi,Beauty,Lipstick,UPI,2025-06-25,4,2532.56,15,8610.7,2,5.0,Yes
ORD01490,CUST799,Meera,22,Male,Jaipur,Rajasthan,Fashion,Kurti,UPI,2025-11-16,4,4073.74,10,14665.46,2,5.0,No
ORD01491,CUST227,Vivaan,30,Male,Surat,Gujarat,Fashion,T-Shirt,COD,2025-09-09,3,2165.05,10,5845.64,2,5.0,Yes
ORD01492,CUST621,Vihaan,34,Female,Ahmedabad,Gujarat,Grocery,Organic Honey,Credit Card,2025-08-21,4,2213.55,15,7526.07,3,4.8,Yes
ORD01493,CUST145,Meera,49,Female,Pune,Maharashtra,Beauty,Shampoo,Credit Card,2025-12-22,2,4646.51,20,7434.42,5,4.0,Yes
ORD01494,CUST459,Vihaan,33,Female,Delhi,Delhi,Fashion,T-Shirt,Net Banking,2025-08-21,4,3872.25,30,10842.3,4,4.4,Yes
ORD01495,CUST925,Riya,53,Male,Hyderabad,Telangana,Electronics,Wireless Earbuds,UPI,2025-07-16,3,4462.68,0,13388.04,7,3.8,No
ORD01496,CUST619,Aditi,31,Female,Ahmedabad,Gujarat,Fashion,T-Shirt,Debit Card,2025-11-30,2,3034.11,30,4247.75,6,4.0,No
ORD01497,CUST357,Vihaan,32,Male,Pune,Maharashtra,Fashion,Sneakers,Net Banking,2025-01-07,4,1562.03,15,5310.9,5,3.6,Yes
ORD01498,CUST370,Sai,20,Female,Surat,Gujarat,Fashion,Handbag,UPI,2025-12-02,1,1093.19,5,1038.53,5,3.7,Yes
ORD01499,CUST386,Aditya,19,Male,Pune,Maharashtra,Electronics,Bluetooth Speaker,Debit Card,2025-12-20,3,2360.01,5,6726.03,2,4.5,No
ORD01500,CUST758,Aditya,21,Female,Mumbai,Maharashtra,Beauty,Lipstick,Net Banking,2025-06-08,2,1498.47,30,2097.86,3,4.7,Yes
ORD01501,CUST254,Ira,34,Female,Delhi,Delhi,Fashion,T-Shirt,COD,2025-04-04,4,334.17,25,1002.51,7,3.5,Yes
ORD01502,CUST952,Reyansh,29,Female,Surat,Gujarat,Electronics,Wireless Earbuds,UPI,2025-02-25,3,4007.56,5,11421.55,4,3.8,Yes
ORD01503,CUST151,Aditi,18,Male,Ahmedabad,Gujarat,Fashion,T-Shirt,Net Banking,2025-07-24,4,2723.03,0,10892.12,7,3.4,No
ORD01504,CUST500,Meera,26,Male,Delhi,Delhi,Electronics,Smart Watch,Net Banking,2025-07-04,1,351.63,10,316.47,8,3.4,Yes
ORD01505,CUST161,Vihaan,49,Male,Bangalore,Karnataka,Beauty,Face Serum,COD,2025-06-20,1,1826.03,15,1552.13,6,3.6,Yes
ORD01506,CUST562,Sai,28,Male,Ahmedabad,Gujarat,Home Decor,Wall Clock,UPI,2025-04-15,4,628.48,30,1759.74,8,2.8,No
ORD01507,CUST125,Ishaan,38,Female,Ahmedabad,Gujarat,Beauty,Body Lotion,Debit Card,2025-02-27,1,3343.41,15,2841.9,3,4.2,No
ORD01508,CUST350,Meera,21,Male,Mumbai,Maharashtra,Beauty,Lipstick,COD,2025-06-04,1,2474.01,0,2474.01,5,3.8,No
ORD01509,CUST285,Reyansh,55,Female,Delhi,Delhi,Fashion,T-Shirt,UPI,2025-03-14,2,644.65,15,1095.9,2,4.4,Yes
ORD01510,CUST790,Sai,44,Female,Jaipur,Rajasthan,Grocery,Basmati Rice,Credit Card,2025-02-18,4,4438.85,15,15092.09,6,3.3,Yes
ORD01511,CUST670,Aarav,26,Female,Delhi,Delhi,Home Decor,Photo Frame,Credit Card,2025-12-21,1,3326.42,20,2661.14,8,3.0,No
ORD01512,CUST427,Riya,55,Male,Surat,Gujarat,Electronics,Wireless Earbuds,COD,2025-08-09,1,829.78,0,829.78,6,3.8,No
ORD01513,CUST626,Meera,26,Male,Jaipur,Rajasthan,Beauty,Body Lotion,Debit Card,2025-07-14,3,2498.05,15,6370.03,8,3.5,Yes
ORD01514,CUST548,Riya,23,Male,Ahmedabad,Gujarat,Beauty,Shampoo,Net Banking,2025-01-17,3,2388.7,0,7166.1,6,3.9,No
ORD01515,CUST854,Kavya,30,Female,Jaipur,Rajasthan,Beauty,Lipstick,Net Banking,2025-11-17,1,2297.48,0,2297.48,2,4.6,Yes
ORD01516,CUST140,Kavya,28,Male,Pune,Maharashtra,Grocery,Organic Honey,COD,2025-10-21,3,2792.6,20,6702.24,5,3.8,No
ORD01517,CUST270,Reyansh,49,Male,Surat,Gujarat,Grocery,Basmati Rice,UPI,2025-07-03,2,909.56,30,1273.38,2,4.4,No
ORD01518,CUST354,Kabir,43,Female,Ahmedabad,Gujarat,Fashion,Sneakers,COD,2025-10-31,1,491.61,0,491.61,6,3.7,Yes
ORD01519,CUST693,Aditya,42,Male,Ahmedabad,Gujarat,Electronics,Bluetooth Speaker,COD,2025-03-13,1,1409.19,15,1197.81,8,2.8,No
ORD01520,CUST407,Riya,23,Female,Pune,Maharashtra,Home Decor,Photo Frame,Debit Card,2025-05-13,1,2062.38,20,1649.9,8,3.4,No
ORD01521,CUST627,Ishaan,32,Male,Pune,Maharashtra,Electronics,Bluetooth Speaker,Debit Card,2025-03-02,1,4621.52,30,3235.06,8,3.6,Yes
ORD01522,CUST718,Riya,41,Female,Pune,Maharashtra,Home Decor,LED Lamp,Credit Card,2025-09-14,1,2711.28,0,2711.28,4,3.9,Yes
ORD01523,CUST170,Diya,31,Female,Jaipur,Rajasthan,Fashion,Kurti,COD,2025-05-23,2,3251.43,30,4552.0,8,3.3,No
ORD01524,CUST390,Ishaan,43,Female,Bangalore,Karnataka,Electronics,Wireless Earbuds,Debit Card,2025-03-17,3,1999.3,20,4798.32,6,3.8,Yes
ORD01525,CUST823,Riya,23,Male,Mumbai,Maharashtra,Electronics,Smart Watch,COD,2025-12-01,3,4428.93,25,9965.09,2,4.9,Yes
ORD01526,CUST454,Kavya,22,Female,Hyderabad,Telangana,Beauty,Shampoo,Credit Card,2025-12-19,1,915.6,15,778.26,3,4.1,No
ORD01527,CUST327,Diya,47,Male,Delhi,Delhi,Home Decor,Wall Clock,UPI,2025-05-31,3,3257.43,5,9283.68,5,3.8,Yes
ORD01528,CUST803,Meera,22,Male,Delhi,Delhi,Beauty,Face Serum,Credit Card,2025-06-27,2,2846.97,10,5124.55,2,4.7,Yes
ORD01529,CUST370,Meera,44,Male,Jaipur,Rajasthan,Home Decor,LED Lamp,UPI,2025-02-13,1,490.99,20,392.79,3,4.2,Yes
ORD01530,CUST279,Reyansh,26,Female,Pune,Maharashtra,Beauty,Lipstick,UPI,2025-06-29,4,615.0,0,2460.0,7,3.8,Yes
ORD01531,CUST432,Krishna,34,Female,Delhi,Delhi,Electronics,Power Bank,Debit Card,2025-01-24,3,254.34,25,572.26,5,3.9,No
ORD01532,CUST945,Aarav,24,Male,Delhi,Delhi,Fashion,Handbag,Credit Card,2025-05-02,4,4939.36,30,13830.21,7,3.3,Yes
ORD01533,CUST671,Meera,23,Female,Surat,Gujarat,Home Decor,Wall Clock,Debit Card,2025-10-01,3,2559.73,5,7295.23,4,4.0,Yes
ORD01534,CUST103,Kavya,43,Female,Delhi,Delhi,Grocery,Dry Fruits Pack,Debit Card,2025-06-29,2,4164.04,25,6246.06,3,4.4,No
ORD01535,CUST518,Riya,46,Female,Delhi,Delhi,Fashion,T-Shirt,Net Banking,2025-05-31,1,4789.68,20,3831.74,5,4.3,No
ORD01536,CUST211,Kavya,37,Female,Hyderabad,Telangana,Electronics,Smart Watch,Credit Card,2025-03-16,1,3266.74,10,2940.07,2,4.3,Yes
ORD01537,CUST856,Ira,53,Male,Pune,Maharashtra,Grocery,Tea Box,UPI,2025-03-19,2,1675.48,10,3015.86,7,3.4,Yes
ORD01538,CUST117,Ira,35,Female,Surat,Gujarat,Home Decor,Cushion Cover,UPI,2025-03-05,3,984.41,10,2657.91,6,3.9,Yes
ORD01539,CUST339,Kabir,32,Female,Hyderabad,Telangana,Fashion,Kurti,Net Banking,2025-05-28,2,2424.28,0,4848.56,8,3.3,Yes
ORD01540,CUST892,Aarav,40,Male,Mumbai,Maharashtra,Beauty,Shampoo,UPI,2025-01-23,4,2775.83,15,9437.82,5,3.8,Yes
ORD01541,CUST843,Sai,33,Male,Mumbai,Maharashtra,Fashion,T-Shirt,UPI,2025-12-29,3,1140.15,25,2565.34,4,3.9,No
ORD01542,CUST830,Kavya,42,Male,Ahmedabad,Gujarat,Grocery,Basmati Rice,UPI,2025-04-14,1,4153.22,5,3945.56,5,3.7,Yes
ORD01543,CUST150,Aditya,23,Female,Ahmedabad,Gujarat,Fashion,Kurti,UPI,2025-01-07,4,2842.64,20,9096.45,6,3.8,Yes
ORD01544,CUST703,Saanvi,53,Female,Jaipur,Rajasthan,Home Decor,LED Lamp,UPI,2025-02-23,2,712.3,25,1068.45,5,4.1,No
ORD01545,CUST751,Saanvi,51,Female,Delhi,Delhi,Grocery,Dry Fruits Pack,Credit Card,2025-01-05,3,671.91,25,1511.8,4,4.5,Yes
ORD01546,CUST123,Aditi,28,Female,Mumbai,Maharashtra,Fashion,Handbag,Net Banking,2025-01-02,3,1271.59,20,3051.82,3,4.6,No
ORD01547,CUST665,Kavya,25,Female,Delhi,Delhi,Home Decor,LED Lamp,COD,2025-03-08,2,2445.15,15,4156.76,2,4.6,Yes
ORD01548,CUST957,Krishna,20,Female,Bangalore,Karnataka,Grocery,Basmati Rice,Debit Card,2025-10-14,4,3918.49,20,12539.17,3,4.4,Yes
ORD01549,CUST460,Saanvi,50,Male,Ahmedabad,Gujarat,Fashion,T-Shirt,UPI,2025-03-28,1,3432.93,25,2574.7,6,3.6,No
ORD01550,CUST224,Ira,55,Male,Jaipur,Rajasthan,Fashion,Sneakers,Debit Card,2025-11-05,2,4405.43,5,8370.32,3,4.8,No
ORD01551,CUST798,Diya,22,Female,Surat,Gujarat,Home Decor,Cushion Cover,Net Banking,2025-12-20,4,3397.63,0,13590.52,5,4.2,Yes
ORD01552,CUST516,Kabir,27,Female,Pune,Maharashtra,Beauty,Shampoo,UPI,2025-01-03,2,628.32,0,1256.64,7,3.1,No
ORD01553,CUST364,Sai,36,Male,Ahmedabad,Gujarat,Fashion,Sneakers,UPI,2025-11-14,3,421.82,30,885.82,7,3.5,Yes
ORD01554,CUST856,Meera,22,Male,Delhi,Delhi,Grocery,Tea Box,Credit Card,2025-04-28,1,1256.88,0,1256.88,4,4.5,Yes
ORD01555,CUST831,Riya,42,Female,Delhi,Delhi,Electronics,Power Bank,Debit Card,2025-05-06,1,2008.87,25,1506.65,4,4.4,Yes
ORD01556,CUST879,Ishaan,49,Female,Surat,Gujarat,Fashion,T-Shirt,Credit Card,2025-03-21,1,647.67,10,582.9,2,5.0,No
ORD01557,CUST984,Vihaan,26,Male,Bangalore,Karnataka,Electronics,Power Bank,Debit Card,2025-09-10,4,1383.55,10,4980.78,4,4.4,No
ORD01558,CUST470,Ishaan,27,Female,Mumbai,Maharashtra,Fashion,Sneakers,UPI,2025-12-10,3,3871.37,15,9871.99,6,3.4,No
ORD01559,CUST855,Diya,35,Female,Delhi,Delhi,Fashion,Handbag,Debit Card,2025-08-28,1,935.84,30,655.09,4,4.1,Yes
ORD01560,CUST612,Saanvi,25,Female,Ahmedabad,Gujarat,Grocery,Dry Fruits Pack,Debit Card,2025-05-15,4,687.38,15,2337.09,3,4.1,No
ORD01561,CUST642,Aarav,29,Female,Pune,Maharashtra,Home Decor,LED Lamp,Credit Card,2025-02-07,2,667.97,10,1202.35,4,4.6,No
